Vung Tau Airport,Vung Tau,VTG
Vittel Champ De Course Airport,Luxeuil,VTL
Nevatim Air Base,Beersheba,VTM
Miller Field,Valentine,VTN
Hermanos Ameijeiras Airport,Las Tunas,VTU
Vishakhapatnam Airport,Visakhapatnam,VTZ
Alfonso López Pumarejo Airport,Valledupar,VUP
Velikiy Ustyug Airport,Velikiy Ustyug,VUS
Mvuu Camp Airport,Liwonde National Park,VUU
Mahanoro Airport,Mahanoro,VVB
Vanguardia Airport,Villavicencio,VVC
Viru Viru International Airport,Santa Cruz,VVI
Västervik Airport,Västervik,VVK
Las Malvinas/Echarate Airport,Las Malvinas,VVN
Vladivostok International Airport,Vladivostok,VVO
Illizi Takhamalt Airport,Illizi,VVZ
Lichinga Airport,Lichinga,VXC
São Pedro Airport,São Pedro,VXE
Växjö Kronoberg Airport,Växjö,VXO
Vryheid Airport,Vryheid,VYD
Vilyuisk Airport,Vilyuisk,VYI
Illinois Valley Regional Airport-Walter A Duncan Field,Peru,VYS
Wales Airport,Wales,WAA
Wabag Airport,Wabag,WAB
Waca Airport,Waca,WAC
Andriamena Airport,Andriamena,WAD
Wadi Al Dawasir Airport,,WAE
Wana Airport,Waana,WAF
Wanganui Airport,Wanganui,WAG
Harry Stern Airport,Wahpeton,WAH
Ambalabe Airport,Antsohihy,WAI
Wawoi Falls Airport,Wavoi Falls,WAJ
Ankazoabo Airport,Ankazoabo,WAK
Wallops Flight Facility Airport,Wallops Island,WAL
Ambatondrazaka Airport,Ambatondrazaka,WAM
Waverney Airport,Waverney,WAN
Wabo Airport,Wabo,WAO
Alto Palena Airport,Alto Palena,WAP
Antsalova Airport,Antsalova,WAQ
Waris Airport,Swach,WAR
Waterford Airport,Waterford,WAT
Wave Hill Airport,,WAV
Warsaw Chopin Airport,Warsaw,WAW
Zwara Airport,Zuwara,WAX
Greene County Airport,Waynesburg,WAY
Warwick Airport,,WAZ
Wahai,Seram Island,Seram Island,WBA
Stebbins Airport,Stebbins,WBB
Wapolu Airport,Wapolu,WBC
Avaratra Airport,Befandriana,WBD
Schleswig Air Base,Jagel,WBG
Wapenamanda Airport,,WBM
Antsoa Airport,Beroroha,WBO
Beaver Airport,Beaver,WBQ
Roben Hood Airport,Big Rapids,WBR
Boulder Municipal Airport,Boulder,WBU
Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,WBW
Gamboa Airport,Castro,WCA
Chaitén Airport,Chaiten,WCH
Chandalar Lake Airport,Chandalar Lake,WCR
Wadi Ain Airport,Wadi Ain,WDA
Enid Woodring Regional Airport,Enid,WDG
Hosea Kutako International Airport,Windhoek,WDH
Wondai Airport,,WDI
Waldronaire Airport,East Sound,WDN
Barrow County Airport,Winder,WDR
Shiyan Wudangshan Airport,Shiyan,WDS
Parker County Airport,Weatherford,WEA
Wedau Airport,Wedau,WED
Weifang Airport,Weifang,WEF
Weihai Airport,Weihai,WEH
Weipa Airport,Weipa,WEI
RAF West Malling,West Malling,WEM
Weam Airport,Weam,WEP
Wagethe Airport,Wagethe-Papua Island,WET
Wee Waa Airport,,WEW
Castlebridge Airport,Wexford,WEX
Ketchikan Harbor Seaplane Base,Ketchikan,WFB
Fianarantsoa Airport,,WFI
Northern Aroostook Regional Airport,Frenchville,WFK
Wagga Wagga City Airport,Wagga Wagga,WGA
Bahawalnagar Airport,Bahawalnagar,WGB
Warangal Airport,Warrangal,WGC
Walgett Airport,,WGE
Winchester Regional Airport,Winchester,WGO
Waingapu Airport,Waingapu-Sumba Island,WGP
Wangaratta Airport,,WGT
Wagau Airport,Wagau,WGU
Wagny Airport,Wagny,WGY
Hyder Seaplane Base,Hyder,WHD
Wadi Halfa Airport,Wadi Halfa,WHF
Whakatane Airport,,WHK
Welshpool Airport,Welshpool,WHL
Franz Josef Aerodrome,,WHO
Whiteman Airport,Los Angeles,WHP
Whalsay Airport,Whalsay,WHS
Wharton Regional Airport,Wharton,WHT
Wuhu Air Base,Wuhu,WHU
Wilbarger County Airport,Vernon,WIB
Wick Airport,Wick,WIC
RAF Wildenrath,British Armed Forces,WID
Wiesbaden Army Airfield,Wiesbaden,WIE
Waiheke Reeve Airport,,WIK
Nairobi Wilson Airport,Nairobi,WIL
Winton Airport,,WIN
Wilcannia Airport,,WIO
Wairoa Airport,Wairoa,WIR
Wittenoom Airport,,WIT
Witu Airport,Garove Island,WIU
Woja Airport,Woja,WJA
General WM J Fox Airfield,Lancaster,WJF
Wajir Airport,Wajir,WJR
Wonju/Hoengseong Air Base (K-38/K-46),Wonju,WJU
Wanaka Airport,,WKA
Warracknabeal Airport,,WKB
Waterkloof Air Force Base,Pretoria,WKF
Hwange (Town) Airport,Hwange,WKI
Wakkanai Airport,Wakkanai,WKJ
Aleknagik / New Airport,Aleknagik,WKK
Waikoloa Heliport,Waikoloa Village,WKL
Wakunai Airport,Wakunai,WKN
Abaco I Walker C Airport,,WKR
Wallal Airport,Wallal,WLA
Walcha Airport,,WLC
Strother Field,Winfield/Arkansas City,WLD
Miles Airport,,WLE
Wellington International Airport,Wellington,WLG
Walaha Airport,Walaha,WLH
Selawik Airport,Selawik,WLK
Wollogorang Airport,,WLL
Waterloo Airport,,WLO
West Angelas Airport,,WLP
Loring Seaplane Base,Loring,WLR
Hihifo Airport,Wallis Island,WLS
Willows Glenn County Airport,Willows,WLW
Mandritsara Airport,Mandritsara,WMA
Warrnambool Airport,,WMB
Winnemucca Municipal Airport,Winnemucca,WMC
Mandabe Airport,Mandabe,WMD
Mount Keith Airport,,WME
Ozark Regional Airport,Mountain Home,WMH
Modlin Airport,Warsaw,WMI
Meyers Chuck Seaplane Base,Meyers Chuck,WMK
Malaimbandy Airport,Malaimbandy,WML
Maroantsetra Airport,,WMN
White Mountain Airport,White Mountain,WMO
Mampikony Airport,Mampikony,WMP
Mananara Nord Airport,Mananara Nord,WMR
Wamena Airport,Wamena-Papua Island,WMX
Napakiak Airport,Napakiak,WNA
Windarra Airport,,WND
Wenshan Puzhehei Airport,Wenshan,WNH
Wunnumin Lake Airport,Wunnumin Lake,WNN
Naga Airport,Naga,WNP
Windorah Airport,,WNR
Shaheed Benazirabad Airport,Nawabashah,WNS
Wanuma Airport,Wanuma,WNU
Wenzhou Yongqiang Airport,Wenzhou,WNZ
Wonenara Airport,Wonenara,WOA
Woensdrecht Air Base,Bergen Op Zoom,WOE
Wonken Airport,Wonken,WOK
Wollongong Airport,,WOL
Wondoola Airport,Wondoola,WON
Wonsan Kalma International Airport,Wonsan,WOS
Wang-an Airport,Wang-an,WOT
Willow Airport,Willow,WOW
Cabo 1° Juan Román Airport,Puerto Aysen,WPA
Port Bergé Airport,Port Bergé,WPB
Pincher Creek Airport,Pincher Creek,WPC
Wrotham Park Airport,,WPK
Powell Lake Seaplane Base,,WPL
Wipim Airport,Wipim,WPM
North Fork Valley Airport,Paonia,WPO
Capitan Fuentes Martinez Airport Airport,Porvenir,WPR
Guardiamarina Zañartu Airport,Puerto Williams,WPU
Warder Airport,Warder,WRA
Robins Air Force Base,Warner Robins,WRB
Whangarei Airport,,WRE
Wrangell Airport,Wrangell,WRG
Mc Guire Air Force Base,Wrightstown,WRI
Worland Municipal Airport,Worland,WRL
Copernicus Wroclaw Airport,Wroclaw,WRO
[Duplicate] Warrawagine Airport,Warrawagine,WRW
Warrawagine Airport,,WRW
Westray Airport,Westray,WRY
Weerawila Airport,Weerawila,WRZ
Wasua Airport,Wasua,WSA
Steamboat Bay Seaplane Base,Steamboat Bay,WSB
Condron Army Air Field,White Sands,WSD
Washington County Airport,Washington,WSG
Brookhaven Airport,Shirley,WSH
Wiseman Airport,Wiseman,WSM
South Naknek Nr 2 Airport,South Naknek,WSN
Washabo Airport,Washabo,WSO
Waspam Airport,Waspam,WSP
Wasior Airport,Wasior-Papua Island,WSR
Westerly State Airport,Westerly,WST
Wasu Airport,Wasu,WSU
Westsound/Wsx Seaplane Base,Westsound,WSX
[Duplicate] Whitsunday Airstrip,Airlie Beach,WSY
Whitsunday Island Airport,,WSY
Westport Airport,,WSZ
Tambohorano Airport,Tambohorano,WTA
Brisbane West Wellcamp Airport,Wellcamp,WTB
West End Airport,West End,WTD
Wotje Atoll Airport,Wotje Atoll,WTE
Noatak Airport,Noatak,WTK
Tuntutuliak Airport,Tuntutuliak,WTL
RAF Waddington,Waddington,WTN
Wotho Island Airport,Wotho Island,WTO
Woitape Airport,Fatima Mission,WTP
Whiteriver Airport,Whiteriver,WTR
Tsiroanomandidy Airport,Tsiroanomandidy,WTS
Wantoat Airport,Wantoat,WTT
Whitianga Airport,,WTZ
Wuhai Airport,Wuhai,WUA
Wudinna Airport,,WUD
Wau Airport,Wau,WUG
Wuhan Tianhe International Airport,Wuhan,WUH
Wasum Airport,Wasum,WUM
Wiluna Airport,,WUN
Nanping Wuyishan Airport,Wuyishan,WUS
Xinzhou Wutaishan Airport,Xinzhou,WUT
Wau Airport,Wau,WUU
Wuvulu Island Airport,Wuvulu Island,WUV
Sunan Shuofang International Airport,Wuxi,WUX
Wuzhou Changzhoudao Airport,Wuzhou,WUZ
Walvis Bay Airport,Walvis Bay,WVB
Watsonville Municipal Airport,Watsonville,WVI
Manakara Airport,,WVK
Waterville Robert Lafleur Airport,Waterville,WVL
Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,WVN
Wasilla Airport,Wasilla,WWA
Cape May County Airport,Wildwood,WWD
Woodie Woodie Airport,Woodie Woodie,WWI
Wewak International Airport,Wewak,WWK
North Whale Seaplane Base,North Whale Pass,WWP
West Woodward Airport,Woodward,WWR
Newtok Airport,Newtok,WWT
West Wyalong Airport,West Wyalong,WWY
Wanxian Airport,Wanxian,WXN
Whyalla Airport,Whyalla,WYA
Yes Bay Lodge Seaplane Base,Yes Bay,WYB
Yengema Airport,Yengema,WYE
Wyndham Airport,,WYN
Yellowstone Airport,West Yellowstone,WYS
Abbeville,Abbeville,XAB
Álamos Airport,Álamos,XAL
Serafin Enoss Bertaso Airport,Chapecó,XAP
Aribinda Airport,Aribinda,XAR
Saúl Airport,Saúl,XAU
Blubber Bay Seaplane Base,Blubber Bay,XBB
Bearskin Lake Airport,Bearskin Lake,XBE
Bogande Airport,Bogande,XBG
Birjand Airport,Birjand,XBJ
Biniguni Airport,Biniguni,XBN
Boulsa Airport,Boulsa,XBO
Brockville - Thousand Islands Regional Tackaberry Airport,Brockville,XBR
Bernay – St Martin Airport,Creil,XBX
Christmas Island Airport,Christmas Island,XCH
Cluff Lake Airport,Cluff Lake,XCL
Chatham Kent Airport,Chatham-Kent,XCM
Colac Airport,,XCO
Compiègne Margny Airport,Calais-Dunkerque,XCP
Châlons-Vatry Air Base,Châlons/Vatry,XCR
Charleville-Mézières Airport,Charleville-Mézières,XCZ
Dax Seyresse Airport,Perigueux,XDA
Diebougou Airport,Diebougou,XDE
Djibo Airport,Djibo,XDJ
Xingcheng Air Base,,XEN
Grand Geneva Resort Airport,Lake Geneva,XES
Xiangyang Liuji Airport,Xiangfan,XFN
Hamburg-Finkenwerder Airport,Hamburg,XFW
Gaoua Airport,Gaoua,XGA
Gorom-Gorom Airport,Gorom-Gorom,XGG
Xangongo Airport,Xangongo,XGN
Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,XGR
Xichang Qingshan Airport,Xichang,XIC
Xienglom Airport,Xienglom,XIE
Xinguara Municipal Airport,Xinguara,XIG
Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,XIJ
Xilinhot Airport,Xilinhot,XIL
Xingning Airport,Xingning,XIN
Ilimanaq Heliport,Ilimanaq,XIQ
Xi'an Xianyang International Airport,Xi'an,XIY
Al Udeid Air Base,Ar Rayyan,XJD
Mangla Airport,Mangla,XJM
Kantchari Airport,Kantchari,XKA
Xieng Khouang Airport,Xieng Khouang,XKH
Kasabonika Airport,Kasabonika,XKS
Kaya Airport,Kaya,XKY
Lac Brochet Airport,Lac Brochet,XLB
Laon - Chambry Airport,Calais-Dunkerque,XLN
Long Xuyên Airport,Long Xuyên,XLO
Saint Louis Airport,Saint Louis,XLS
Leo Airport,Leo,XLU
Lemwerder Airport,Lemwerder,XLW
Maramag Airport,Maramag,XMA
Mallacoota Airport,,XMC
Madison Municipal Airport,Madison,XMD
Maubeuge-Élesmes Airport,Maubeuge/Élesmes,XME
Mahendranagar Airport,Mahendranagar,XMG
Manihi Airport,,XMH
Masasi Airport,Masasi,XMI
Minlaton Airport,,XML
Xiamen Gaoqi International Airport,Xiamen,XMN
Macmillan Pass Airport,Macmillan Pass,XMP
Coronel E Carvajal Airport,Macas,XMS
Montauban Airport,Montauban,XMW
Yam Island Airport,Yam Island,XMY
Northwest Arkansas Regional Airport,Fayetteville/Springdale,XNA
Qu?ng Ngãi Airfield,Qu?ng Ngãi,XNG
Xining Caojiabu Airport,Xining,XNN
Xingtai Dalian Airport,Xingtai,XNT
Nouna Airport,Nouna,XNU
Orange-Caritat (BA 115) Air Base,Orange/Caritat,XOG
Pama Airport,Pama,XPA
Pukatawagan Airport,Pukatawagan,XPK
Coronel Enrique Soto Cano Air Base,Comayagua,XPL
Poplar River Airport,Poplar River,XPP
Pine Ridge Airport,Pine Ridge,XPR
Joint Base Balad,Balad,XQC
Quepos Managua Airport,Quepos,XQP
Qualicum Beach Airport,Qualicum Beach,XQU
RAAF Base Richmond,Richmond,XRH
Ross River Airport,Ross River,XRR
Jerez Airport,Jerez de la Forntera,XRY
Sir Bani Yas Airport,,XSB
South Caicos Airport,,XSC
Tonopah Test Range Airport,Tonopah,XSD
Sebba Airport,Sebba,XSE
South Indian Lake Airport,South Indian Lake,XSI
Siocon Airport,,XSO
Seletar Airport,Seletar,XSP
Thargomindah Airport,,XTG
Tadoule Lake Airport,Tadoule Lake,XTL
Taroom Airport,,XTO
Tara Airport,,XTR
Xuzhou Guanyin Airport,Xuzhou,XUZ
Vinh Long Airfield,Vinh Long,XVL
Valenciennes-Denain Airport,Valenciennes/Denain,XVS
Riyadh Air Base,Riyadh,XXN
Yandina Airport,Yandina,XYA
Ye Airport,Ye,XYE
Edwaki Airport,Yellow River Mission,XYR
Zabré Airport,Zabré,XZA
Anahim Lake Airport,Anahim Lake,YAA
Arctic Bay Airport,Arctic Bay,YAB
Cat Lake Airport,Cat Lake,YAC
Moose Lake Airport,,YAD
Fort Frances Municipal Airport,Fort Frances,YAG
La Grande-4 Airport,La Grande-4,YAH
Gral. Bernardo O´Higgins Airport,Chillan,YAI
Lyall Harbour Seaplane Base,Saturna Island,YAJ
Yakutat Airport,Yakutat,YAK
Alert Bay Airport,Alert Bay,YAL
Sault Ste Marie Airport,Sault Ste Marie,YAM
Yangambi Airport,Yangambi,YAN
Yaoundé Airport,Yaoundé,YAO
Yap International Airport,Yap Island,YAP
Maple Bay Seaplane Base,Maple Bay,YAQ
La Grande-3 Airport,La Grande-3,YAR
Yasawa Island Airport,Yasawa Island,YAS
Attawapiskat Airport,Attawapiskat,YAT
Donaldson Airport,Kattiniq,YAU
Mayne Island Seaplane Base,Miners Bay,YAV
Halifax / CFB Shearwater Heliport,Halifax,YAW
Wapekeka Airport,Angling Lake,YAX
St. Anthony Airport,St. Anthony,YAY
Tofino / Long Beach Airport,Tofino,YAZ
Banff Airport,Banff,YBA
Kugaaruk Airport,Kugaaruk,YBB
Baie Comeau Airport,Baie-Comeau,YBC
Uranium City Airport,Uranium City,YBE
Bamfield Seaplane Base,Bamfield,YBF
CFB Bagotville,Bagotville,YBG
Bull Harbour Water Aerodrome,Bull Harbour,YBH
Black Tickle Airport,Black Tickle,YBI
Baie-Johan-Beetz Water Aerodrome,Baie-Johan-Beetz,YBJ
Baker Lake Airport,Baker Lake,YBK
Campbell River Airport,Campbell River,YBL
Bronson Creek Airport,Bronson Creek,YBM
CFB Borden,Borden,YBN
Bob Quinn Lake Airport,Bob Quinn Lake,YBO
Yibin Caiba Airport,Yibin,YBP
Telegraph Harbour Seaplane Base,Thetis Island,YBQ
Brandon Municipal Airport,Brandon,YBR
Opapimiskan Lake Airport,Opapimiskan Lake,YBS
Brochet Airport,Brochet,YBT
Berens River Airport,Berens River,YBV
Bedwell Harbour Seaplane Base,Bedwell Harbour,YBW
Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,YBX
Bonnyville Airport,Bonnyville,YBY
Courtenay Airpark,Courtenay,YCA
Cambridge Bay Airport,Cambridge Bay,YCB
Cornwall Regional Airport,Cornwall,YCC
Nanaimo Airport,Nanaimo,YCD
Centralia / James T. Field Memorial Aerodrome,Centralia,YCE
Cortes Bay Water Aerodrome,Cortes Bay,YCF
Castlegar/West Kootenay Regional Airport,Castlegar,YCG
Miramichi Airport,Miramichi,YCH
Tommy Kochon Airport,Colville Lake,YCK
Charlo Airport,Charlo,YCL
Niagara District Airport,St Catharines,YCM
Cochrane Airport,Cochrane,YCN
Kugluktuk Airport,Kugluktuk,YCO
Chetwynd Airport,Chetwynd,YCQ
Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,YCR
Chesterfield Inlet Airport,Chesterfield Inlet,YCS
Coronation Airport,Coronation,YCT
Yuncheng Guangong Airport,Yuncheng,YCU
Cartierville Airport,Montreal,YCV
Chilliwack Airport,Chilliwack,YCW
Clyde River Airport,Clyde River,YCY
Fairmont Hot Springs Airport,Fairmont Hot Springs,YCZ
Dawson City Airport,Dawson City,YDA
Burwash Airport,Burwash,YDB
Drayton Valley Industrial Airport,Drayton Valley,YDC
Paradise River Airport,,YDE
Deer Lake Airport,Deer Lake,YDF
Digby / Annapolis Regional Airport,Digby,YDG
Hatchet Lake Airport,Hatchet Lake,YDJ
Dease Lake Airport,Dease Lake,YDL
Dauphin Barker Airport,Dauphin,YDN
Dolbeau St Felicien Airport,Dolbeau-St-Félicien,YDO
Nain Airport,Nain,YDP
Dawson Creek Airport,Dawson Creek,YDQ
Boundary Bay Airport,Vancouver,YDT
Kasba Lake Airport,Kasba Lake,YDU
Bloodvein River Airport,Bloodvein River,YDV
North of Sixty Airport,Obre Lake,YDW
Bar River Airport,Bar River,YEB
Yecheon Airbase,Yecheon-ri,YEC
Edmonton International Airport,Edmonton,YEG
Asaloyeh Airport,Asaloyeh,YEH
Bursa Yenisehir Airport,Bursa,YEI
Arviat Airport,Arviat,YEK
Elliot Lake Municipal Airport,Elliot Lake,YEL
Manitoulin East Municipal Airport,Manitowaning,YEM
Estevan Airport,Estevan,YEN
RNAS Yeovilton,Yeovil,YEO
Yenkis(Yankisa) Airport,,YEQ
Fort Severn Airport,Fort Severn,YER
Yasouj Airport,Yasouj,YES
Edson Airport,Edson,YET
Eureka Airport,Eureka,YEU
Inuvik Mike Zubko Airport,Inuvik,YEV
Amos Magny Airport,Amos,YEY
Fort Albany Airport,Fort Albany,YFA
Iqaluit Airport,Iqaluit,YFB
Fredericton Airport,Fredericton,YFC
Forestville Airport,Forestville,YFE
Fontanges Airport,Fontanges,YFG
Fort Hope Airport,Fort Hope,YFH
Fort Mackay / Firebag,Suncor Energy Site,YFI
Wekweètì Airport,Wekweètì,YFJ
Fort Reliance Seaplane Base,Fort Reliance,YFL
Flin Flon Airport,Flin Flon,YFO
Fort Resolution Airport,Fort Resolution,YFR
Fort Simpson Airport,Fort Simpson,YFS
St. Lewis (Fox Harbour) Airport,St. Lewis,YFX
Lac Gagnon Seaplane Base,Duhamel,YGA
Texada Gillies Bay Airport,Texada,YGB
Grande Cache Airport,Grande Cache,YGC
Gorge Harbour Seaplane Base,Gorge Harbour,YGE
Ganges Seaplane Base,Salt Spring Island,YGG
Fort Good Hope Airport,Fort Good Hope,YGH
Miho Yonago Airport,Yonago,YGJ
Kingston Norman Rogers Airport,Kingston,YGK
La Grande Rivière Airport,La Grande Rivière,YGL
Gimli Industrial Park Airport,Gimli,YGM
Greenway Sound Seaplane Base,Broughton Island,YGN
Gods Lake Narrows Airport,Gods Lake Narrows,YGO
Gaspé (Michel-Pouliot) Airport,Gaspé,YGP
Geraldton Greenstone Regional Airport,Geraldton,YGQ
Îles-de-la-Madeleine Airport,Îles-de-la-Madeleine,YGR
Igloolik Airport,Igloolik,YGT
Havre St Pierre Airport,Havre St-Pierre,YGV
Kuujjuarapik Airport,Kuujjuarapik,YGW
Gillam Airport,Gillam,YGX
Deception Airport,,YGY
Grise Fiord Airport,Grise Fiord,YGZ
Port Hope Simpson Airport,Port Hope Simpson,YHA
Hudson Bay Airport,Hudson Bay,YHB
Dryden Regional Airport,Dryden,YHD
Hope Airport,Hope,YHE
Hearst René Fontaine Municipal Airport,Hearst,YHF
Campbell River Seaplane Base,Campbell River,YHH
Ulukhaktok Holman Airport,Ulukhaktok,YHI
Gjoa Haven Airport,Gjoa Haven,YHK
John C. Munro Hamilton International Airport,Hamilton,YHM
Hornepayne Municipal Airport,Hornepayne,YHN
Hopedale Airport,Hopedale,YHO
Poplar Hill Airport,Poplar Hill,YHP
Chevery Airport,Chevery,YHR
Sechelt-Gibsons Airport,Sechelt,YHS
Haines Junction Airport,Haines Junction,YHT
Montréal / Saint-Hubert Airport,Montréal,YHU
Hay River / Merlyn Carter Airport,Hay River,YHY
Halifax / Stanfield International Airport,Halifax,YHZ
Atikokan Municipal Airport,Atikokan,YIB
Yichun Mingyueshan Airport,Yichun,YIC
Arxan Yi'ershi Airport,Arxan,YIE
St Augustin Airport,St-Augustin,YIF
Big Bay Seaplane Base,Stuart Island,YIG
Yichang Sanxia Airport,Yichang,YIH
Ivujivik Airport,Ivujivik,YIK
Yining Airport,Yining,YIN
Pond Inlet Airport,Pond Inlet,YIO
Willow Run Airport,Detroit,YIP
Island Lake Airport,Island Lake,YIV
Yiwu Airport,Yiwu,YIW
Jasper Airport,Jasper,YJA
Fort Liard Airport,Fort Liard,YJF
St Jean Airport,St Jean,YJN
Hinton/Jasper-Hinton Airport,Hinton,YJP
Samjiyon Airport,Samjiyon,YJS
Stephenville Airport,Stephenville,YJT
Kamloops Airport,Kamloops,YKA
Collins Bay Airport,Collins Bay,YKC
Kincardine Municipal Airport,Kincardine,YKD
Knee Lake Airport,Knee Lake,YKE
Waterloo Airport,Kitchener,YKF
Kangirsuk Airport,Kangirsuk,YKG
Yingkou Lanqi Airport,Yingkou,YKH
Key Lake Airport,Key Lake,YKJ
Kitkatla Seaplane Base,Kitkatla,YKK
Schefferville Airport,Schefferville,YKL
Yakima Air Terminal McAllister Field,Yakima,YKM
Chan Gurney Municipal Airport,Yankton,YKN
Hakkari Yüksekova Airport,Hakkari,YKO
Waskaganish Airport,Waskaganish,YKQ
Yakutsk Airport,Yakutsk,YKS
Klemtu Water Aerodrome,Klemtu,YKT
Chisasibi Airport,Chisasibi,YKU
Kirkland Lake Airport,Kirkland Lake,YKX
Kindersley Airport,Kindersley,YKY
Buttonville Municipal Airport,Toronto,YKZ
Lac La Biche Airport,Lac La Biche,YLB
Kimmirut Airport,Kimmirut,YLC
Chapleau Airport,Chapleau,YLD
Whatì Airport,Whatì,YLE
Yalgoo Airport,Yalgoo,YLG
Lansdowne House Airport,Lansdowne House,YLH
Ylivieska Airfield,,YLI
Meadow Lake Airport,Meadow Lake,YLJ
Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,YLK
Lloydminster Airport,Lloydminster,YLL
Clinton Creek Airport,Clinton Creek Mine,YLM
Mingan Airport,Mingan,YLP
La Tuque Airport,La Tuque,YLQ
Leaf Rapids Airport,Leaf Rapids,YLR
Lebel-sur-Quevillon Airport,Lebel-sur-Quévillon,YLS
Alert Airport,Alert,YLT
Yevlakh Airport,Yevlakh,YLV
Kelowna International Airport,Kelowna,YLW
Langley Airport,Langley,YLY
Mayo Airport,Mayo,YMA
Merritt Airport,Merritt,YMB
Mould Bay Airport,Prince Patrick Is.,YMD
Matane Airport,Matane,YME
Manitouwadge Airport,Manitouwadge,YMG
Mary's Harbour Airport,Mary's Harbour,YMH
Moose Jaw Air Vice Marshal C. M. McEwen Airport,Moose Jaw,YMJ
Mys Kamenny Airport,Mys Kamennyi,YMK
Charlevoix Airport,Charlevoix,YML
Fort McMurray Airport,Fort McMurray,YMM
Makkovik Airport,Makkovik,YMN
Moosonee Airport,Moosonee,YMO
Port Mcneill Airport,Port Mcneill,YMP
Moises Benzaquen Rengifo Airport,Yurimaguas,YMS
Chapais Airport,Chibougamau,YMT
Mansons Landing Seaplane Base,,YMU
Mary River Aerodrome,,YMV
Maniwaki Airport,Maniwaki,YMW
Montreal International (Mirabel) Airport,Montréal,YMX
Natashquan Airport,Natashquan,YNA
Prince Abdulmohsin Bin Abdulaziz Airport,Yanbu,YNB
Wemindji Airport,Wemindji,YNC
Ottawa / Gatineau Airport,Gatineau,YND
Norway House Airport,Norway House,YNE
Youngstown Warren Regional Airport,Youngstown/Warren,YNG
Hudsons Hope Airport,Hudson's Hope,YNH
Yanji Chaoyangchuan Airport,Yanji,YNJ
Points North Landing Airport,Points North Landing,YNL
Matagami Airport,Matagami,YNM
North Spirit Lake Airport,North Spirit Lake,YNO
Natuashish Airport,Natuashish,YNP
Nemiscau Airport,Nemiscau,YNS
Yantai Laishan Airport,Yantai,YNT
Snap Lake Airport,Snap Lake Mine,YNX
Yangyang International Airport,Gonghang-ro,YNY
Yancheng Airport,Yancheng,YNZ
Ekati Airport,Ekati,YOA
Old Crow Airport,Old Crow,YOC
CFB Cold Lake,Cold Lake,YOD
Donnelly Airport,Donnelly,YOE
Ogoki Post Airport,Ogoki Post,YOG
Oxford House Airport,Oxford House,YOH
Opinaca Aerodrome,Éléonore Mine,YOI
High Level Airport,High Level,YOJ
Yola Airport,Yola,YOL
Yongphulla Airport,Tashigang,YON
Toronto/Oshawa Executive Airport,Oshawa,YOO
Rainbow Lake Airport,Rainbow Lake,YOP
Owen Sound / Billy Bishop Regional Airport,Owen Sound,YOS
Yotvata Airfield,Yotvata,YOT
Yotvata Airfield,Yotvata,YOT
Ottawa Macdonald-Cartier International Airport,Ottawa,YOW
C J.H.L.(Joe) Lecomte) Heliport,Valcartier,YOY
Prince Albert Glass Field,Prince Albert,YPA
Alberni Valley Regional Airport,Port Alberni,YPB
Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,YPC
Parry Sound Area Municipal Airport,Parry Sound,YPD
Peace River Airport,Peace River,YPE
Southport Airport,Portage la Prairie,YPG
Inukjuak Airport,Inukjuak,YPH
Port Simpson Seaplane Base,Lax Kw'alaams,YPI
Aupaluk Airport,Aupaluk,YPJ
Pickle Lake Airport,Pickle Lake,YPL
Pikangikum Airport,Pikangikum,YPM
Port Menier Airport,Port-Menier,YPN
Peawanuck Airport,Peawanuck,YPO
Peterborough Airport,Peterborough,YPQ
Prince Rupert Airport,Prince Rupert,YPR
